2	10.81231
4	10.81206
6	10.8119
8	10.81193
10	10.81157
12	10.81175
14	10.81205
16	10.81194
18	10.8117
20	10.81118
22	10.81109
24	10.81106
26	10.8111
28	10.8112
30	10.81085
32	10.81103
34	10.81073
36	10.81006
38	10.80987
40	10.80991
42	10.80975
44	10.80974
46	10.80994
48	10.80994
50	10.80983
52	10.80989
54	10.80941
56	10.80932
58	10.80953
60	10.80953
62	10.80913
64	10.8092
66	10.80909
68	10.80894
70	10.80867
72	10.80837
74	10.80809
76	10.80825
78	10.80822
80	10.8077
82	10.80746
84	10.80767
86	10.80776
88	10.8077
90	10.80781
92	10.8077
94	10.80726
96	10.80719
98	10.80689
100	10.80675
102	10.80691
104	10.80729
106	10.80712
108	10.80678
110	10.80655
112	10.80659
114	10.80641
116	10.80644
118	10.80618
120	10.8061
122	10.80602
124	10.80589
126	10.80576
128	10.80582
130	10.80543
132	10.80543
134	10.80554
136	10.80524
138	10.80534
140	10.80547
142	10.80502
144	10.80488
146	10.8046
148	10.80444
150	10.80458
152	10.80462
154	10.80474
156	10.80433
158	10.80416
160	10.8041
162	10.80421
164	10.80384
166	10.80375
168	10.80359
170	10.80364
172	10.80361
174	10.80355
176	10.80326
178	10.80308
180	10.80289
182	10.80275
184	10.80265
186	10.80241
188	10.80259
190	10.80238
192	10.80224
194	10.80213
196	10.80217
198	10.80193
200	10.80196
202	10.80212
204	10.80193
206	10.80165
208	10.80172
210	10.8016
212	10.80146
214	10.80113
216	10.80112
218	10.80109
220	10.80087
222	10.8012
224	10.80085
226	10.80062
228	10.80055
230	10.80051
232	10.80061
234	10.80031
236	10.80025
238	10.80056
240	10.80023
242	10.80005
244	10.80035
246	10.80033
248	10.80032
250	10.80031
252	10.80036
254	10.80025
256	10.80007
258	10.79977
260	10.79957
262	10.79943
264	10.79926
266	10.79973
268	10.79967
270	10.79957
272	10.79919
274	10.79912
276	10.79904
278	10.79904
280	10.79902
282	10.79868
284	10.7984
286	10.79851
288	10.7985
290	10.79838
292	10.79802
294	10.79816
296	10.79801
298	10.7979
300	10.79778
302	10.79767
304	10.7975
306	10.79726
308	10.7966
310	10.79553
312	10.7941
314	10.79165
316	10.78727
318	10.78137
320	10.77425
322	10.7663
324	10.75762
326	10.7484
328	10.73904
330	10.72921
332	10.71923
334	10.70903
336	10.69898
338	10.689
340	10.67866
342	10.66831
344	10.65828
346	10.64805
348	10.63766
350	10.62735
352	10.61752
354	10.60795
356	10.5985
358	10.59063
360	10.5839
362	10.57835
364	10.57418
366	10.5708
368	10.56785
370	10.56621
372	10.56533
374	10.56451
376	10.56436
378	10.56482
380	10.56557
382	10.56673
384	10.56818
386	10.56979
388	10.57172
390	10.57394
392	10.57608
394	10.5784
396	10.58069
398	10.58338
400	10.58662
402	10.58967
404	10.59266
406	10.59525
408	10.59823
410	10.60107
412	10.60432
414	10.60727
416	10.61036
418	10.61324
420	10.61625
422	10.61926
424	10.62271
426	10.6259
428	10.62917
430	10.632
432	10.63492
434	10.63795
436	10.64091
438	10.6435
440	10.64627
442	10.64942
444	10.65237
446	10.65495
448	10.65746
450	10.65979
452	10.66211
454	10.6646
456	10.66698
458	10.66942
460	10.67179
462	10.67407
464	10.67646
466	10.67895
468	10.6809
470	10.68312
472	10.6852
474	10.6868
476	10.6886
478	10.69047
480	10.69236
482	10.6943
484	10.69639
486	10.69801
488	10.69968
490	10.70127
492	10.70312
494	10.70445
496	10.70577
498	10.70719
500	10.70878
502	10.71018
504	10.71142
506	10.71268
508	10.71418
510	10.71589
512	10.71722
514	10.71862
516	10.71995
518	10.72134
520	10.72209
522	10.72342
524	10.72454
526	10.7256
528	10.72679
530	10.72786
532	10.72888
534	10.72984
536	10.731
538	10.73185
540	10.73253
542	10.73377
544	10.73483
546	10.73573
548	10.73666
550	10.7374
552	10.7383
554	10.73902
556	10.74004
558	10.74098
560	10.74169
562	10.74229
564	10.74319
566	10.74371
568	10.74424
570	10.74486
572	10.74576
574	10.74661
576	10.74732
578	10.74792
580	10.7485
582	10.74877
584	10.74936
586	10.7501
588	10.75073
590	10.75173
592	10.75202
594	10.75245
596	10.7529
598	10.75342
600	10.75391
602	10.75456
604	10.75515
606	10.75575
608	10.75615
610	10.75658
612	10.75712
614	10.75759
616	10.7582
618	10.75859
620	10.75865
622	10.75913
624	10.75966
626	10.76014
628	10.76062
630	10.76097
632	10.76114
634	10.76126
636	10.76203
638	10.76243
640	10.76242
642	10.76313
644	10.76364
646	10.76395
648	10.76419
650	10.76452
652	10.7648
654	10.76484
656	10.76502
658	10.76522
660	10.76559
662	10.76578
664	10.7663
666	10.76675
668	10.76697
670	10.76719
672	10.7674
674	10.76738
676	10.7677
678	10.76806
680	10.76819
682	10.76804
684	10.76798
686	10.7683
688	10.76869
690	10.76891
692	10.769
694	10.76908
696	10.76957
698	10.77003
700	10.77002
702	10.77008
704	10.77014
706	10.77022
708	10.77035
710	10.77043
712	10.77077
714	10.77102
716	10.7711
718	10.77145
720	10.77136
722	10.7713
724	10.77154
726	10.77165
728	10.77194
730	10.77205
732	10.7721
734	10.77239
736	10.77256
738	10.77254
740	10.7725
742	10.77262
744	10.77282
746	10.77284
748	10.77318
750	10.77329
752	10.77307
754	10.77318
756	10.77346
758	10.77346
